"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","Musisz potwierdzić swoje konto. Sprawdź pocztę e-mail pod kątem linku potwierdzającego lub <a href=""%1"">kliknij tutaj</a>, aby uzyskać nowy link.","module","Magento_Customer"
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","Istnieje już konto z tym adresem e-mail. Jeśli masz pewność, że jest to Twój adres e-mail, <a href=""%1"">kliknij tutaj</a>, aby uzyskać hasło i uzyskać dostęp do swojego konta.","module","Magento_Customer"
"New Customers","Nowi Klienci","module","Magento_Customer"
"Creating an account has many benefits: check out faster, keep more than one address, track orders and more.","Założenie konta ma wiele zalet: spłacaj zakupy szybciej, zachowaj więcej niż jeden adres, śledź zamówienia i nie tylko.","module","Magento_Customer"
"Company","Spółka","module","Magento_Customer"
"Fax","Faks","module","Magento_Customer"
"Name","Nazwa","module","Magento_Customer"
"Phone Number","Numer telefonu","module","Magento_Customer"
"Welcome to %store_name","Witamy w %store_name","module","Magento_Customer"
"%name,","%Nazwa,","module","Magento_Customer"
"Welcome to %store_name.","Witamy w %store_name.","module","Magento_Customer"
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","Aby zalogować się do naszej witryny, użyj tych danych logowania podczas realizacji transakcji lub na stronie <a href=""%customer_url"">Moje konto</a>:","module","Magento_Customer"
"Email:","E-mail:","module","Magento_Customer"
"Password:","Hasło:","module","Magento_Customer"
"Password you set when creating account","Hasło ustalane podczas tworzenia konta","module","Magento_Customer"
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","Zapomniałeś hasła do konta? Kliknij <a href=""%reset_url"">tutaj</a>, aby je zresetować.","module","Magento_Customer"
"When you sign in to your account, you will be able to:","Po zalogowaniu się na swoje konto będziesz mógł:","module","Magento_Customer"
"Proceed through checkout faster","Przejdź do kasy szybciej","module","Magento_Customer"
"Check the status of orders","Sprawdź status zamówień","module","Magento_Customer"
"View past orders","Zobacz wcześniejsze zamówienia","module","Magento_Customer"
"Store alternative addresses (for shipping to multiple family members and friends)","Przechowuj alternatywne adresy (do wysyłki do wielu członków rodziny i znajomych)","module","Magento_Customer"
"Please confirm your %store_name account","Potwierdź swoje konto %store_name","module","Magento_Customer"
"You must confirm your %customer_email email before you can sign in (link is only valid once):","Przed zalogowaniem się musisz potwierdzić swój adres e-mail %customer_email (link jest ważny tylko raz):","module","Magento_Customer"
"Confirm Your Account","Potwierdzić swoje konto","module","Magento_Customer"
"Thank you for confirming your %store_name account.","Dziękujemy za potwierdzenie konta %store_name.","module","Magento_Customer"
"To sign in to our site and set a password, click on the <a href=""%create_password_url"">link</a>:","Aby zalogować się do naszej witryny i ustawić hasło, kliknij <a href=""%create_password_url"">link</a>:","module","Magento_Customer"
"Your %store_name email has been changed","Twój adres e-mail %store_name został zmieniony","module","Magento_Customer"
"We have received a request to change the following information associated with your account at %store_name: email.","Otrzymaliśmy prośbę o zmianę następujących informacji powiązanych z Twoim kontem w %store_name: email.","module","Magento_Customer"
"If you have not authorized this action, please contact us immediately at <a href=""mailto:%store_email"">%store_email</a>","Jeśli nie autoryzowałeś tego działania, natychmiast skontaktuj się z nami pod adresem <a href=""mailto:%store_email"">%store_email</a>","module","Magento_Customer"
"Thanks,<br>%store_name","Dzięki,<br>%store_name","module","Magento_Customer"
"Your %store_name email and password has been changed","Twój adres e-mail %store_name i hasło zostały zmienione","module","Magento_Customer"
"We have received a request to change the following information associated with your account at %store_name: email, password.","Otrzymaliśmy prośbę o zmianę następujących informacji powiązanych z Twoim kontem w %store_name: e-mail, hasło.","module","Magento_Customer"
"Reset your %store_name password","Zresetuj hasło do %store_name","module","Magento_Customer"
"There was recently a request to change the password for your account.","Ostatnio pojawiła się prośba o zmianę hasła do Twojego konta.","module","Magento_Customer"
"If you requested this change, set a new password here:","Jeśli zażądałeś tej zmiany, ustaw nowe hasło tutaj:","module","Magento_Customer"
"If you did not make this request, you can ignore this email and your password will remain the same.","Jeśli nie wysłałeś tej prośby, możesz zignorować tę wiadomość e-mail, a Twoje hasło pozostanie bez zmian.","module","Magento_Customer"
"Your %store_name password has been changed","Twoje hasło do %store_name zostało zmienione","module","Magento_Customer"
"We have received a request to change the following information associated with your account at %store_name: password.","Otrzymaliśmy prośbę o zmianę następujących informacji powiązanych z Twoim kontem w %store_name: hasło.","module","Magento_Customer"
"Checkout as a new customer","Do kasy jako nowy klient","module","Magento_Customer"
"Creating an account has many benefits:","Założenie konta ma wiele zalet:","module","Magento_Customer"
"See order and shipping status","Zobacz status zamówienia i wysyłki","module","Magento_Customer"
"Track order history","Śledź historię zamówień","module","Magento_Customer"
"Check out faster","Sprawdź szybciej","module","Magento_Customer"
"Checkout using your account","Zrealizuj płatność za pomocą swojego konta","module","Magento_Customer"
"Email Address","Adres e-mail","module","Magento_Customer"
"Are you sure you want to do this?","Czy na pewno chcesz to zrobić?","module","Magento_Customer"
"Sorry, there has been an error processing your request. Please try again later.","Przepraszamy, wystąpił błąd podczas przetwarzania Twojego żądania. Spróbuj ponownie później.","module","Magento_Customer"
"Could not authenticate. Please try again later","Nie udało się uwierzytelnić. Spróbuj ponownie później","module","Magento_Customer"
"Are you sure you want to delete this address?","Czy na pewno chcesz usunąć ten adres?","module","Magento_Customer"
"Provided Zip/Postal Code seems to be invalid.","Podany kod pocztowy wydaje się być nieprawidłowy.","module","Magento_Customer"
" Example: "," Przykład:","module","Magento_Customer"
"If you believe it is the right one you can ignore this notice.","Jeśli uważasz, że jest to właściwe, możesz zignorować to powiadomienie.","module","Magento_Customer"
"Weak","Słaby","module","Magento_Customer"
"Medium","Średni","module","Magento_Customer"
"Strong","Mocny","module","Magento_Customer"
"Very Strong","Bardzo silny","module","Magento_Customer"
"The Date of Birth should not be greater than today.","Data urodzenia nie powinna być późniejsza niż dzisiaj.","module","Magento_Customer"
"Guest checkout is disabled.","Kasa dla gości jest wyłączona.","module","Magento_Customer"
"All Customers","Wszyscy klienci","module","Magento_Customer"
"Reset password","Zresetuj hasło","module","Magento_Customer"
"Invalidate tokens","Unieważnij tokeny","module","Magento_Customer"
"Now Online","Teraz online","module","Magento_Customer"
"Customers Section","Sekcja klientów","module","Magento_Customer"
"Customer Configuration","Konfiguracja klienta","module","Magento_Customer"
"Account Sharing Options","Opcje udostępniania konta","module","Magento_Customer"
"Share Customer Accounts","Udostępnij konta klientów","module","Magento_Customer"
"Create New Account Options","Utwórz nowe opcje konta","module","Magento_Customer"
"Enable Automatic Assignment to Customer Group","Włącz automatyczne przypisywanie do grupy klientów","module","Magento_Customer"
"Tax Calculation Based On","Obliczanie podatku na podstawie","module","Magento_Customer"
"Default Group","Grupa domyślna","module","Magento_Customer"
"Group for Valid VAT ID - Domestic","Grupa dla ważnego identyfikatora VAT - Krajowy","module","Magento_Customer"
"Group for Valid VAT ID - Intra-Union","Grupa dla ważnego identyfikatora VAT — wewnątrzunijny","module","Magento_Customer"
"Group for Invalid VAT ID","Grupa dla nieprawidłowego identyfikatora VAT","module","Magento_Customer"
"Validation Error Group","Grupa błędów walidacji","module","Magento_Customer"
"Validate on Each Transaction","Weryfikuj przy każdej transakcji","module","Magento_Customer"
"Default Value for Disable Automatic Group Changes Based on VAT ID","Wartość domyślna wyłączania automatycznych zmian grupowych na podstawie identyfikatora VAT","module","Magento_Customer"
"Show VAT Number on Storefront","Pokaż numer VAT w witrynie Storefront","module","Magento_Customer"
"To show VAT number on Storefront, set Show VAT Number on Storefront option to Yes.","Aby wyświetlić numer VAT w witrynie sklepowej, ustaw opcję Pokaż numer VAT w witrynie sklepowej na Tak.","module","Magento_Customer"
"Default Email Domain","Domyślna domena poczty e-mail","module","Magento_Customer"
"Default Welcome Email","Domyślny e-mail powitalny","module","Magento_Customer"
"Email template chosen based on theme fallback when ""Default"" option is selected.","Szablon wiadomości e-mail wybrany na podstawie motywu zastępczego, gdy wybrana jest opcja „Domyślne”.","module","Magento_Customer"
"Default Welcome Email Without Password","Domyślny e-mail powitalny bez hasła","module","Magento_Customer"
"This email will be sent instead of the Default Welcome Email, if a customer was created without password. <br /><br />
                        Email template chosen based on theme fallback when ""Default"" option is selected.","Ten e-mail zostanie wysłany zamiast domyślnego e-maila powitalnego, jeśli klient został utworzony bez hasła. <br /><br /> Szablon wiadomości e-mail wybrany na podstawie powrotu motywu po wybraniu opcji „Domyślne”.","module","Magento_Customer"
"Email Sender","Nadawca e-maila","module","Magento_Customer"
"Require Emails Confirmation","Wymagaj potwierdzenia wiadomości e-mail","module","Magento_Customer"
"Confirmation Link Email","E-mail z linkiem potwierdzającym","module","Magento_Customer"
"Welcome Email","E-mail powitalny","module","Magento_Customer"
"This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />
                        Email template chosen based on theme fallback when ""Default"" option is selected.","Ten e-mail zostanie wysłany zamiast domyślnego e-maila powitalnego po potwierdzeniu konta. <br /><br /> Szablon wiadomości e-mail wybrany na podstawie powrotu motywu po wybraniu opcji „Domyślne”.","module","Magento_Customer"
"Generate Human-Friendly Customer ID","Wygeneruj przyjazny dla człowieka identyfikator klienta","module","Magento_Customer"
"Password Options","Opcje hasła","module","Magento_Customer"
"Forgot Email Template","Zapomniałem szablonu e-maila","module","Magento_Customer"
"Remind Email Template","Przypomnij szablon e-mail","module","Magento_Customer"
"Reset Password Template","Resetuj szablon hasła","module","Magento_Customer"
"Password Template Email Sender","Nadawca wiadomości e-mail z szablonem hasła","module","Magento_Customer"
"Recovery Link Expiration Period (hours)","Okres wygaśnięcia łącza odzyskiwania (godziny)","module","Magento_Customer"
"Please enter a number 1 or greater in this field.","Wprowadź w tym polu liczbę 1 lub większą.","module","Magento_Customer"
"Number of Required Character Classes","Liczba wymaganych klas postaci","module","Magento_Customer"
"Number of different character classes required in password: Lowercase, Uppercase, Digits, Special Characters.","Liczba różnych klas znaków wymaganych w haśle: małe litery, wielkie litery, cyfry, znaki specjalne.","module","Magento_Customer"
"Minimum Password Length","Minimalna długość hasła","module","Magento_Customer"
"Maximum Login Failures to Lockout Account","Maksymalna liczba błędów logowania do konta blokady","module","Magento_Customer"
"Use 0 to disable account locking.","Użyj 0, aby wyłączyć blokowanie konta.","module","Magento_Customer"
"Lockout Time (minutes)","Czas blokady (minuty)","module","Magento_Customer"
"Account will be unlocked after provided time.","Konto zostanie odblokowane po określonym czasie.","module","Magento_Customer"
"Enable Autocomplete on login/forgot password forms","Włącz autouzupełnianie w formularzach logowania/zapomnienia hasła","module","Magento_Customer"
"Account Information Options","Opcje informacji o koncie","module","Magento_Customer"
"Change Email Template","Zmień szablon wiadomości e-mail","module","Magento_Customer"
"Change Email and Password Template","Zmień szablon e-maila i hasła","module","Magento_Customer"
"Name and Address Options","Opcje nazwy i adresu","module","Magento_Customer"
"Number of Lines in a Street Address","Liczba wierszy w adresie ulicy","module","Magento_Customer"
"Valid range: 1-4","Prawidłowy zakres: 1-4","module","Magento_Customer"
"Show Prefix","Pokaż przedrostek","module","Magento_Customer"
"The title that goes before name (Mr., Mrs., etc.)","Tytuł poprzedzający imię (pan, pani itd.)","module","Magento_Customer"
"Prefix Dropdown Options","Opcje rozwijane prefiksu","module","Magento_Customer"
"Semicolon (;) separated values.<br/>Leave empty for open text field.","Wartości oddzielone średnikami (;).<br/>Pozostaw puste dla otwartego pola tekstowego.","module","Magento_Customer"
"Show Middle Name (initial)","Pokaż drugie imię (początkowe)","module","Magento_Customer"
"Always optional.","Zawsze opcjonalne.","module","Magento_Customer"
"Show Suffix","Pokaż przyrostek","module","Magento_Customer"
"The suffix that goes after name (Jr., Sr., etc.)","Sufiks po nazwisku (Jr., Sr., itp.)","module","Magento_Customer"
"Suffix Dropdown Options","Opcje rozwijane sufiksów","module","Magento_Customer"
"Show Date of Birth","Pokaż datę urodzenia","module","Magento_Customer"
"Show Tax/VAT Number","Pokaż numer podatku/VAT","module","Magento_Customer"
"Show Gender","Pokaż płeć","module","Magento_Customer"
"Show Telephone","Pokaż telefon","module","Magento_Customer"
"Show Company","Pokaż firmę","module","Magento_Customer"
"Show Fax","Pokaż faks","module","Magento_Customer"
"Login Options","Opcje logowania","module","Magento_Customer"
"Redirect Customer to Account Dashboard after Logging in","Przekieruj klienta do panelu konta po zalogowaniu","module","Magento_Customer"
"Customer will stay on the current page if ""No"" is selected.","Klient pozostanie na bieżącej stronie, jeśli zostanie wybrana opcja „Nie”.","module","Magento_Customer"
"Address Templates","Szablony adresów","module","Magento_Customer"
"Text","Tekst","module","Magento_Customer"
"Text One Line","Tekst jeden wiersz","module","Magento_Customer"
"HTML","HTML","module","Magento_Customer"
"PDF","PDF","module","Magento_Customer"
"Online Customers Options","Opcje dla klientów online","module","Magento_Customer"
"Online Minutes Interval","Interwał minut online","module","Magento_Customer"
"Leave empty for default (15 minutes).","Pozostaw puste domyślnie (15 minut).","module","Magento_Customer"
"Customer Data Lifetime","Żywotność danych klienta","module","Magento_Customer"
"Please specify value in minutes.","Proszę podać wartość w minutach.","module","Magento_Customer"
"Customer Notification","Powiadomienie klienta","module","Magento_Customer"
"Assign a Customer Group","Przypisz grupę klientów","module","Magento_Customer"
"Are you sure to assign selected customers to new group?","Czy na pewno chcesz przypisać wybranych klientów do nowej grupy?","module","Magento_Customer"
"Customer Grid","Siatka klienta","module","Magento_Customer"
"Rebuild Customer grid index","Odbuduj indeks siatki klienta","module","Magento_Customer"
"Update Address","Aktualizuj adres","module","Magento_Customer"
"Name Prefix","Prefiks nazwy","module","Magento_Customer"
"Name Suffix","Przyrostek nazwy","module","Magento_Customer"
"Middle Name/Initial","Drugie imię/inicjał","module","Magento_Customer"
"State/Province","Stan/prowincja","module","Magento_Customer"
"VAT Number","Numer VAT","module","Magento_Customer"
"Are you sure to delete selected address?","Czy na pewno chcesz usunąć wybrany adres?","module","Magento_Customer"
"Delete items","Usuń elementy","module","Magento_Customer"
"Group","Grupa","module","Magento_Customer"
"Add New Customer","Dodaj nowego klienta","module","Magento_Customer"
"Are you sure you want to delete the selected customers?","Czy na pewno chcesz usunąć wybranych klientów?","module","Magento_Customer"
"Subscribe to Newsletter","Zapisz się do newslettera","module","Magento_Customer"
"Are you sure you want to unsubscribe the selected customers from the newsletter?","Czy na pewno chcesz wypisać wybranych klientów z newslettera?","module","Magento_Customer"
"Unsubscribe from Newsletter","Wypisz się z Newslettera","module","Magento_Customer"
"ZIP","zamek błyskawiczny","module","Magento_Customer"
"Customer Since","Klient od","module","Magento_Customer"
"Confirmed email","Potwierdzony e-mail","module","Magento_Customer"
"Account Created in","Konto utworzone w","module","Magento_Customer"
"Tax VAT Number","NIP VAT","module","Magento_Customer"
"Gender","Płeć","module","Magento_Customer"
"Billing Firstname","Rozliczeniowe imię","module","Magento_Customer"
"Billing Lastname","Nazwisko rozliczeniowe","module","Magento_Customer"
"Account Lock","Blokada konta","module","Magento_Customer"
"Last Activity","Ostatnia aktywność","module","Magento_Customer"
"Type","Rodzaj","module","Magento_Customer"
"Customer Information","Informacje dla klientów","module","Magento_Customer"
"If your Magento installation has multiple websites, you can edit the scope to associate the customer with a specific site.","Jeśli Twoja instalacja Magento ma wiele witryn internetowych, możesz edytować zakres, aby powiązać klienta z określoną witryną.","module","Magento_Customer"
"Disable Automatic Group Change Based on VAT ID","Wyłącz automatyczną zmianę grupy na podstawie identyfikatora VAT","module","Magento_Customer"
"Send Welcome Email From","Wyślij powitalny e-mail od","module","Magento_Customer"
"Addresses","Adresy","module","Magento_Customer"
"The customer does not have default billing address","Klient nie ma domyślnego adresu rozliczeniowego","module","Magento_Customer"
"The customer does not have default shipping address","Klient nie posiada domyślnego adresu do wysyłki","module","Magento_Customer"
"Edit Account Information","Edytuj informacje o koncie","module","Magento_Customer"
"Password forgotten","Zapomniane hasło","module","Magento_Customer"
"You are signed out","Zostałeś wylogowany","module","Magento_Customer"
"The SKU is out of stock.","SKU jest niedostępny.","module","Magento_InventoryRequisitionList"
"The requested qty is not available","Żądana ilość nie jest dostępna","module","Magento_InventoryRequisitionList"
"The product that was requested doesn't exist. Verify the product and try again.","Żądany produkt nie istnieje. Sprawdź produkt i spróbuj ponownie.","module","Magento_InventorySales"
"Can't check requested quantity for products without Source Items support.","Nie można sprawdzić żądanej ilości produktów bez obsługi elementów źródłowych.","module","Magento_InventorySales"
"No linked stock found","Nie znaleziono powiązanych akcji","module","Magento_InventorySales"
"We don't have as many quantity as you requested, but we'll back order the remaining %1.","Nie mamy tylu ilości, ile prosiłeś, ale zwrócimy zamówienie na pozostałe %1.","module","Magento_InventorySales"
"Parameter ""object"" must be present.","Musi być obecny parametr „obiekt”.","module","Magento_InventorySales"
"Parameter ""sort_order"" must be present for unrequired conditions.","Parametr „sort_order” musi być obecny w przypadku niewymaganych warunków.","module","Magento_InventorySales"
"Condition has to implement IsProductSalableInterface.","Warunek musi zaimplementować IsProductSalableInterface.","module","Magento_InventorySales"
"Backorders are disabled","Zaległe zamówienia są wyłączone","module","Magento_InventorySales"
"There are no source items with the in stock status","Brak pozycji źródłowych o statusie w magazynie","module","Magento_InventorySales"
"The fewest you may purchase is %1","Najmniej, które możesz kupić to % 1","module","Magento_InventorySales"
"The requested qty exceeds the maximum qty allowed in shopping cart","Żądana ilość przekracza maksymalną ilość dozwoloną w koszyku","module","Magento_InventorySales"
"You can buy this product only in quantities of %1 at a time.","Możesz kupić ten produkt tylko w ilości %1 na raz.","module","Magento_InventorySales"
"You cannot use decimal quantity for this product.","Dla tego produktu nie można użyć ilości dziesiętnych.","module","Magento_InventorySales"
"Parameter ""sort_order"" must be present for urequired conditions.","Parametr „sort_order” musi być obecny dla wymaganych warunków.","module","Magento_InventorySales"
"Condition has to implement IsProductSalableForRequestedQtyInterface.","Warunek musi zaimplementować interfejs IsProductSalableForRequestedQtyInterface.","module","Magento_InventorySales"
"The requested sku is not assigned to given stock.","Żądana jednostka sku nie jest przypisana do danego towaru.","module","Magento_InventorySales"
"The requested sku is not assigned to given stock","Żądana jednostka sku nie jest przypisana do danego towaru","module","Magento_InventorySales"
"The requested qty is not available","Żądana ilość nie jest dostępna","module","Magento_InventorySales"
"Manage stock is enabled","Zarządzanie zapasami jest włączone","module","Magento_InventorySales"
"Condition must implement %1","Warunek musi implementować% 1","module","Magento_InventorySales"
"""%field"" can not be empty.","Pole „%” nie może być puste.","module","Magento_InventorySales"
"The website with code ""%code"" does not exist.","Witryna z kodem „%code” nie istnieje.","module","Magento_InventorySales"
"$scopeId is required","$scopeId jest wymagany","module","Magento_InventorySales"
"$websiteId parameter is required","Parametr $websiteId jest wymagany","module","Magento_InventorySales"
"Could not load Sales Channels for Stock","Nie można załadować kanałów sprzedaży dla magazynu","module","Magento_InventorySales"
"Stock has at least one sale channel and could not be deleted.","Stock ma co najmniej jeden kanał sprzedaży i nie można go usunąć.","module","Magento_InventorySales"
"Could not replace Sales Channels for Stock","Nie można zastąpić kanałów sprzedaży w magazynie","module","Magento_InventorySales"
"Wrong condition.","Zły stan.","module","Magento_InventorySales"
